postal code,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
607201,Pallavadi,Villupuram,Ulundurpet,11.8213,79.1747,474,18,77,260,43,68,8,F
607201,Eraiyur (Villupuram),Villupuram,Ulundurpet,12.0591,79.656,474,18,77,260,43,68,8,F
607201,Adaiyur,Villupuram,Ulundurpettai,11.7889,79.1542,474,18,77,260,43,68,8,F
607202,Elavanasur,Villupuram,Ulundurpettai,11.7083,79.2291,474,18,77,260,43,68,8,F
607202,Pugaipatti,Villupuram,Ulundurpet,11.7281,79.1915,392,60,81,7,82,135,27,M
607202,Pinnalavadi,Villupuram,Ulundurpet,11.7478,79.1538,392,60,81,7,82,135,27,M
607202,Pu-malayanur,Villupuram,Ulundurpet,11.7281,79.1915,392,60,81,7,82,135,27,M
607202,Sembiamadevi,Villupuram,Ulundurpet,11.7281,79.1915,392,60,81,7,82,135,27,M
607203,Gramam,Villupuram,Tirukkoyilur,11.8497,79.4032,392,60,81,7,82,135,27,M
607203,Paiyur,Villupuram,Tirukkoyilur,11.9075,79.3473,392,60,81,7,82,135,27,M
607203,Tiruvennainallur,Villupuram,Tirukkoyilur,11.8908,79.3701,392,60,81,7,82,135,27,M
607203,Kongarayanur,Villupuram,Tirukkoyilur,11.9201,79.3387,392,60,81,7,82,135,27,M
607203,Sirumadurai,Villupuram,Tirukkoyilur,11.8977,79.358,392,60,81,7,82,135,27,M
607203,T  . Edayar,Villupuram,Tirukkoyilur,11.8908,79.3701,392,60,81,7,82,135,27,M
607203,Emappur,Villupuram,Tirukkoyilur,11.8782,79.3826,392,60,81,7,82,135,27,M
607203,Marangiyur,Villupuram,Tirukkoyilur,11.9167,79.3701,392,60,81,7,82,135,27,M
607203,Kannarampattu,Villupuram,Tirukkoyilur,11.8655,79.3906,392,60,81,7,82,135,27,M
607203,Thaduthatkondur,Villupuram,Tirukkoyilur,11.8908,79.3701,392,60,81,7,82,135,27,M
607204,Sendamangalam,Villupuram,Ulundurpet,11.7431,79.379,392,60,81,7,82,135,27,M
607204,Sendanadu,Villupuram,Ulundurpet,11.7155,79.4146,392,60,81,7,82,135,27,M
607204,Irundai,Villupuram,Ulundurpet,11.7977,79.3836,392,60,81,7,82,135,27,M
607204,Periyakuppam,Villupuram,Ulundurpettai,11.7392,79.3637,392,60,81,7,82,135,27,M
607204,Madapattu,Villupuram,Ulundurpet,11.7615,79.3754,474,18,77,260,43,68,8,F
607204,Eswarakandanallur,Villupuram,Ulundurpet,11.7615,79.3754,474,18,77,260,43,68,8,F
607204,Parikkal,Villupuram,Ulundurpet,11.7857,79.3657,474,18,77,260,43,68,8,F
607204,Tirunavalur,Villupuram,Ulundurpet,11.7615,79.3754,474,18,77,260,43,68,8,F
607204,Perumbakkam,Villupuram,Ulundurpet,11.7879,79.3459,474,18,77,260,43,68,8,F
607204,Kizakkumarudur,Villupuram,Ulundurpet,11.7615,79.3754,474,18,77,260,43,68,8,F
607204,Vanampattu,Villupuram,Ulundurpet,11.7615,79.3754,474,18,77,260,43,68,8,F
607209,Manakuppam,Villupuram,Tirukkoyilur,11.8556,79.3224,474,18,77,260,43,68,8,F
607209,Periyasevalai,Villupuram,Tirukkoyilur,11.8497,79.3468,474,18,77,260,43,68,8,F
607209,Amur,Villupuram,Tirukkoyilur,11.8367,79.311,474,18,77,260,43,68,8,F
607209,Pavandur,Villupuram,Tirukkoyilur,11.8803,79.3093,474,18,77,260,43,68,8,F
607209,T  . Kolathur,Villupuram,Tirukkoyilur,11.8556,79.3224,474,18,77,260,43,68,8,F
607209,Saravanapakkam,Villupuram,Tirukkoyilur,11.8556,79.3224,474,18,77,260,43,68,8,F
607805,Odappankuppam,Villupuram,Panruti,11.6693,79.4241,474,18,77,260,43,68,8,F
621110,Veppadi,Salem,Gangavalli,11.3824,78.6454,360,59,100,5,99,66,31,M
636001,Devendrapuram,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636001,Ponnammapet,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Salem Bazaar,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Salem Collectorate,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Salem East,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Salem H.O,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Thillainagar,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Salem Fort,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Salem Second Agraharam,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636001,Mettu Street,Salem,Salem,10.9497,77.8272,360,59,100,5,99,66,31,M
636002,Shevapet,Salem,Salem,11.3712,78.0893,360,59,100,5,99,66,31,M
636002,Shevapet Bazaar,Salem,Salem,11.3712,78.0893,360,59,100,5,99,66,31,M
636002,Nethimedu,Salem,Salem,11.3712,78.0893,360,59,100,5,99,66,31,M
636002,Annadanapatti,Salem,Salem,11.3712,78.0893,360,59,100,5,99,66,31,M
636003,Ammapettai Salem,Salem,Salem,11.6583,78.1834,593,30,55,419,35,43,11,F
636003,Ammapet Bazaar,Salem,Salem,11.6583,78.1834,593,30,55,419,35,43,11,F
636003,Puthumariamman Koil,Salem,Salem,11.6583,78.1834,593,30,55,419,35,43,11,F
636004,Alagapuram,Salem,Salem,11.6755,78.1395,593,30,55,419,35,43,11,F
636004,Marakkadai,Salem,Salem,11.6755,78.1395,593,30,55,419,35,43,11,F
636004,Narasodhipatti,Salem,Salem,11.6755,78.1395,593,30,55,419,35,43,11,F
636005,Suramangalam H.O,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636005,Jawahar Mills,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636005,Meyyanur,Salem,salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636005,Thangamapuripattinam,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636005,Suramangalam Railway Colony,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636006,Karungalpatti,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636006,Gugai,Salem,Salem,11.6425,78.1559,360,59,100,5,99,66,31,M
636006,Salem South,Salem,Salem,11.5355,78.1024,360,59,100,5,99,66,31,M
636006,Sanjeevarayanpettai,Salem,Salem,11.5355,78.1024,360,59,100,5,99,66,31,M
636006,Dadagapatti,Salem,Salem,11.5355,78.1024,360,59,100,5,99,66,31,M
636006,Salem Pension Lines,Salem,Salem,11.5355,78.1024,360,59,100,5,99,66,31,M
636007,Peramanur,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636007,Salem Extension,Salem,Salem,11.6671,78.1523,360,59,100,5,99,66,31,M
636007,Salem North,Salem,Salem,11.4654,78.1896,360,59,100,5,99,66,31,M
636007,Hasthampatti,Salem,Salem,11.4654,78.1896,360,59,100,5,99,66,31,M
636007,Maravaneri,Salem,Salem,11.4654,78.1896,360,59,100,5,99,66,31,M
636007,Salem Dt. Court Buildings,Salem,Salem,11.4654,78.1896,360,59,100,5,99,66,31,M
636008,Parapatti Mannarpalayam,Salem,Salem,11.3712,78.0893,360,59,100,5,99,66,31,M
636008,Ayyanthirumaligai,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636008,Chinnatirupathy,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636008,Gorimedu,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636008,Kondappanaickenpatti,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636008,Kannankurichi,Salem,Salem,11.3712,78.0893,593,30,55,419,35,43,11,F
636009,Swaminathapuram,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636009,Leigh Bazaar,Salem,Salem,10.6848,77.9803,593,30,55,419,35,43,11,F
636009,Arisipalayam,Salem,Salem,10.6848,77.9803,593,30,55,419,35,43,11,F
636010,Maniyanur,Salem,Salem,11.6336,78.1387,593,30,55,419,35,43,11,F
636010,Kondalampatti,Salem,Salem,11.6345,78.1237,593,30,55,419,35,43,11,F
636010,Nattamangalam,Salem,Salem,11.7572,77.7933,593,30,55,419,35,43,11,F
636010,Puthur,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636010,Neikkarapatti,Salem,Salem,11.8309,78.3182,593,30,55,419,35,43,11,F
636010,Poolavari Agraharam,Salem,Salem,11.8309,78.3182,593,30,55,419,35,43,11,F
636010,Thammanaickenpatti,Salem,Salem,11.8309,78.3182,593,30,55,419,35,43,11,F
636010,Uthamasolapuram,Salem,Salem,11.8309,78.3182,593,30,55,419,35,43,11,F
636010,Sandaipettai,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636011,Govt. College Of Engg,Salem,Salem,11.7527,78.2899,360,59,100,5,99,66,31,M
636011,Kottagoundampatti,Salem,Omalur,11.7527,78.2899,360,59,100,5,99,66,31,M
636011,Saminaickenpatti,Salem,Omalur,11.7527,78.2899,360,59,100,5,99,66,31,M
636011,Mattukaranur,Salem,Salem,11.7527,78.2899,360,59,100,5,99,66,31,M
636012,Karuppur,Salem,Salem,11.717,78.0924,360,59,100,5,99,66,31,M
636012,Vellalapatti,Salem,Omalur,11.6741,78.2221,360,59,100,5,99,66,31,M
636012,Moongilpadi,Salem,Omalur,11.9792,78.2917,360,59,100,5,99,66,31,M
636012,Chettichavadi,Salem,Omalur,11.9792,78.2917,360,59,100,5,99,66,31,M
636012,Vattakadu,Salem,Salem,11.9792,78.2917,360,59,100,5,99,66,31,M
636012,Thathiengarpatti,Salem,Omalur,11.9792,78.2917,360,59,100,5,99,66,31,M
636013,Karukkalvadi,Salem,Salem,11.6714,78.0126,360,59,100,5,99,66,31,M
636013,Salem Steel Plant,Salem,Salem,11.6714,78.0126,360,59,100,5,99,66,31,M
636014,Tadampatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636014,Kamaraj Nagar Colony,Salem,Salem,10.9904,78.4224,593,30,55,419,35,43,11,F
636015,Dadubaikuttai,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636015,Sanniyasigundu,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636015,Narayananagar,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636015,Erumapalayam,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636015,Kitchipalayam,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636016,Fairlands,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636017,Allikuttai,Salem,Salem,11.7527,78.2899,593,30,55,419,35,43,11,F
636030,Maramangalathupatti,Salem,Salem,11.5732,78.1955,360,59,100,5,99,66,31,M
636030,Sarkar Kollapatti,Salem,Salem,11.5732,78.1955,360,59,100,5,99,66,31,M
636030,Mohan Nagar (Salem),Salem,Salem,11.5732,78.1955,360,59,100,5,99,66,31,M
636101,Sitheri,Salem,Atur,11.6741,78.2221,360,59,100,5,99,66,31,M
636101,Govindampalayam,Salem,Atur,11.6768,78.9095,360,59,100,5,99,66,31,M
636101,Periyeri,Salem,Atur,11.5679,78.7966,360,59,100,5,99,66,31,M
636101,Aragalur,Salem,Atur,11.5615,78.79,360,59,100,5,99,66,31,M
636101,Puliyankurichi,Salem,Attur,11.6768,78.9095,360,59,100,5,99,66,31,M
636101,Veppampoondi,Salem,Atur,11.6768,78.9095,360,59,100,5,99,66,31,M
636101,Thiyaganur,Salem,Atur,11.6768,78.9095,360,59,100,5,99,66,31,M
636102,Vinayagapuram,Salem,Attur,11.6741,78.2221,360,59,100,5,99,66,31,M
636102,Atur H.O,Salem,Atur,12.0509,79.7159,360,59,100,5,99,66,31,M
636102,Aturbazaar,Salem,Attur,12.0509,79.7159,360,59,100,5,99,66,31,M
636102,Udayarpalayam (Salem),Salem,Attur,12.0509,79.7159,360,59,100,5,99,66,31,M
636102,Gandhinagar (Salem),Salem,Attur,12.0509,79.7159,360,59,100,5,99,66,31,M
636103,Kullampatti,Salem,Salem,11.6922,78.26,593,30,55,419,35,43,11,F
636103,Mettupatti Tadanur,Salem,Salem,11.6922,78.26,593,30,55,419,35,43,11,F
636103,Ayodhiyapattinam,Salem,Salem,11.6922,78.26,593,30,55,419,35,43,11,F
636103,Ayodhiyapattinam East,Salem,Salem,11.6922,78.26,593,30,55,419,35,43,11,F
636103,Masinaickenpatti,Salem,Salem,11.6922,78.26,593,30,55,419,35,43,11,F
636104,Ramanathapuram,Salem,Gangavalli,11.514,78.5846,593,30,55,419,35,43,11,F
636104,Kurichi,Salem,Valapady,11.6741,78.2221,593,30,55,419,35,43,11,F
636104,Aladipatti,Salem,Salem,11.7996,78.3757,593,30,55,419,35,43,11,F
636104,Belur (Salem),Salem,Atur,11.7075,78.4144,593,30,55,419,35,43,11,F
636104,Aranoothumalai,Salem,Valapady,11.6737,78.4582,593,30,55,419,35,43,11,F
636104,Konanchettiyur,Salem,Gangavalli,11.6737,78.4582,593,30,55,419,35,43,11,F
636104,C.P.Valasu,Salem,Valapady,11.6737,78.4582,593,30,55,419,35,43,11,F
636104,C.N.Palayam,Salem,Valapady,11.6737,78.4582,593,30,55,419,35,43,11,F
636104,Puluthikuttai,Salem,Valapady,11.6737,78.4582,593,30,55,419,35,43,11,F
636104,Sekkadipatti,Salem,Atur,11.6737,78.4582,593,30,55,419,35,43,11,F
636104,Periyakuttimaduvu,Salem,Atur,11.6737,78.4582,593,30,55,419,35,43,11,F
636105,Mayambadi,Salem,Gangavalli,11.3704,78.5717,360,59,100,5,99,66,31,M
636105,Anaiyampatti,Salem,Gangavalli,11.4967,78.6551,360,59,100,5,99,66,31,M
636105,Gangavalli,Salem,Gangavalli,11.4983,78.6497,360,59,100,5,99,66,31,M
636105,Krishnapuram,Salem,Gangavalli,11.4704,78.617,360,59,100,5,99,66,31,M
636105,Kadambur,Salem,Gangavalli,11.5018,78.604,360,59,100,5,99,66,31,M
636105,Naduvalur,Salem,Gangavalli,11.5221,78.6643,360,59,100,5,99,66,31,M
636105,Edappadi,Salem,Gangavalli,11.4359,78.657,360,59,100,5,99,66,31,M
636105,Naripadi,Salem,Gangavalli,11.4708,78.6313,360,59,100,5,99,66,31,M
636105,Odiyathur,Salem,Gangavalli,11.4708,78.6313,360,59,100,5,99,66,31,M
636105,Kudamalai,Salem,Gangavalli,11.4708,78.6313,360,59,100,5,99,66,31,M
636106,Minnampalli,Salem,Salem,11.6758,78.2676,360,59,100,5,99,66,31,M
636106,Karipatti,Salem,Salem,11.6641,78.2831,360,59,100,5,99,66,31,M
636106,Karumapuram,Salem,Salem,11.6745,78.2957,360,59,100,5,99,66,31,M
636106,S.N.Mangalam,Salem,Salem,11.5317,78.4718,360,59,100,5,99,66,31,M
636106,Ramalingapuram,Salem,Vazhapadi,11.6741,78.2221,593,30,55,419,35,43,11,F
636106,A.N.Mangalam,Salem,Salem,11.5317,78.4718,593,30,55,419,35,43,11,F
636106,Periyagoundapuram,Salem,Salem,11.5317,78.4718,593,30,55,419,35,43,11,F
636107,Gopalapuram,Salem,Atur,11.573,78.4609,593,30,55,419,35,43,11,F
636107,Kalarampatti,Salem,Atur,11.5992,78.4616,593,30,55,419,35,43,11,F
636107,Malliakarai,Salem,Atur,11.5683,78.4947,593,30,55,419,35,43,11,F
636107,Arasanatham,Salem,Atur,11.5801,78.4724,593,30,55,419,35,43,11,F
636107,Melthombai,Salem,Attur,11.5801,78.4724,593,30,55,419,35,43,11,F
636107,Seeliampatti,Salem,Atur,11.5801,78.4724,593,30,55,419,35,43,11,F
636107,Keeripatti,Salem,Attur,11.5801,78.4724,593,30,55,419,35,43,11,F
636108,Narasingapuram (Salem),Salem,Attur,11.6038,78.5778,593,30,55,419,35,43,11,F
636108,Palaniyapuri,Salem,Atur,11.6088,78.5345,593,30,55,419,35,43,11,F
636108,Thandavarayapuram,Salem,Atur,11.4867,78.6482,593,30,55,419,35,43,11,F
636108,Chokkanathapuram,Salem,Atur,11.6741,78.2221,593,30,55,419,35,43,11,F
636108,Ramanaickenpalayam,Salem,Atur,11.4867,78.6482,593,30,55,419,35,43,11,F
636108,Appamasamudram,Salem,Atur,11.4867,78.6482,360,59,100,5,99,66,31,M
636109,Dalavaipatti,Salem,Atur,11.6614,78.0834,360,59,100,5,99,66,31,M
636109,Kalpaganur,Salem,Atur,11.6326,78.5398,360,59,100,5,99,66,31,M
636109,Olapadi,Salem,Atur,11.647,78.3116,360,59,100,5,99,66,31,M
636109,Pethanaickenpalayam,Salem,Attur,11.647,78.3116,360,59,100,5,99,66,31,M
636110,Manmalai,Salem,Gangavalli,11.3732,78.5235,360,59,100,5,99,66,31,M
636110,Sendarapatti,Salem,Gangavalli,11.6741,78.2221,360,59,100,5,99,66,31,M
636110,Tagarapudur,Salem,Gangavalli,11.7723,78.7453,360,59,100,5,99,66,31,M
636110,Kondayampalli,Salem,Gangavalli,11.4579,78.525,360,59,100,5,99,66,31,M
636110,Palakadu,Salem,Gangavalli,11.6741,78.2221,360,59,100,5,99,66,31,M
636111,Muthampatti,Salem,Valapady,11.6741,78.2221,360,59,100,5,99,66,31,M
636111,Seshanchavadi,Salem,Vazhapadi,12.2653,78.1658,593,30,55,419,35,43,11,F
636111,Vellalagundam,Salem,Valapady,12.2653,78.1658,593,30,55,419,35,43,11,F
636111,Mettupatti Karipatti,Salem,Vazhapadi,12.2653,78.1658,593,30,55,419,35,43,11,F
636111,M. Perumapalayam,Salem,Valapady,12.2653,78.1658,593,30,55,419,35,43,11,F
636111,Chendrayampalayam,Salem,Valapady,12.2653,78.1658,593,30,55,419,35,43,11,F
636112,Varagur,Salem,Atur,11.6325,78.7691,593,30,55,419,35,43,11,F
636112,Puthur,Salem,Atur,11.6741,78.2221,593,30,55,419,35,43,11,F
636112,Deviyakurichi,Salem,Atur,11.6598,78.6427,593,30,55,419,35,43,11,F
636112,Talaivasal,Salem,Atur,11.584,78.751,593,30,55,419,35,43,11,F
636112,Kamakkapalayam,Salem,Atur,11.6598,78.6427,593,30,55,419,35,43,11,F
636112,Siruvachur,Salem,Atur,11.6741,78.2221,593,30,55,419,35,43,11,F
636112,Manivilundan Colony,Salem,Attur,11.6598,78.6427,593,30,55,419,35,43,11,F
636112,Navakurichi,Salem,Attur,11.6598,78.6427,593,30,55,419,35,43,11,F
636112,Sheepfarm,Salem,Attur,11.6598,78.6427,360,59,100,5,99,66,31,M
636112,Unathur,Salem,Atur,11.6598,78.6427,360,59,100,5,99,66,31,M
636112,Pattuthurai,Salem,Atur,11.6598,78.6427,360,59,100,5,99,66,31,M
636113,Koneripatti,Salem,Attur,11.6741,78.2221,360,59,100,5,99,66,31,M
636113,Udayarpalayam,Salem,Attur,11.3025,78.4284,360,59,100,5,99,66,31,M
636113,Thammampatti,Salem,Attur,11.3025,78.4284,360,59,100,5,99,66,31,M
636113,Nagiampatti,Salem,Gangavalli,11.3025,78.4284,360,59,100,5,99,66,31,M
636113,Vazhakombai,Salem,Gangavalli,11.3025,78.4284,360,59,100,5,99,66,31,M
636113,Perappancholai,Salem,Attur,11.3025,78.4284,360,59,100,5,99,66,31,M
636113,Jangammasamudram,Salem,Gangavalli,11.3025,78.4284,360,59,100,5,99,66,31,M
636114,Mannur,Salem,Atur,11.725,78.5302,360,59,100,5,99,66,31,M
636114,Vellalapatti,Salem,Attur,11.6741,78.2221,360,59,100,5,99,66,31,M
636114,Idayapatti,Salem,Atur,11.9178,78.4994,360,59,100,5,99,66,31,M
636114,Neyyamalai,Salem,Atur,11.7872,78.477,593,30,55,419,35,43,11,F
636114,Thumbal,Salem,Atur,11.9178,78.4994,593,30,55,419,35,43,11,F
636114,Pappanaickenpatti,Salem,Attur,11.9178,78.4994,593,30,55,419,35,43,11,F
636115,Singipuram,Salem,Valapady,11.6252,78.4067,593,30,55,419,35,43,11,F
636115,Kottavadi,Salem,Atur,11.6806,78.4316,593,30,55,419,35,43,11,F
636115,Ponnarampatti,Salem,Valapady,11.6131,78.3932,593,30,55,419,35,43,11,F
636115,Valapady,Salem,Valapady,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Thamaiyanur,Salem,Atur,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Vilaripalayam,Salem,Valapady,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Athanurpatti,Salem,Valapady,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Mannarpalayam Valapady,Salem,Valapady,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,West Rajapalayam,Salem,Atur,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Vaidhyagoundampudur,Salem,Salem,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Thukkiampalayam,Salem,Valapady,11.6396,78.4105,593,30,55,419,35,43,11,F
636115,Periakrishnapuram,Salem,Atur,11.6396,78.4105,593,30,55,419,35,43,11,F
636116,Vellaiyur,Salem,Atur,11.4807,78.7762,593,30,55,419,35,43,11,F
636116,Viraganur,Salem,Salem,11.4761,78.7355,593,30,55,419,35,43,11,F
636116,Punavasal,Salem,Atur,11.5205,78.7143,593,30,55,419,35,43,11,F
636116,Rajapalayam East,Salem,Atur,11.4873,78.7467,593,30,55,419,35,43,11,F
636116,Laddivadi,Salem,Atur,11.4368,78.7665,593,30,55,419,35,43,11,F
636116,Navalur,Salem,Atur,11.5226,78.7409,593,30,55,419,35,43,11,F
636116,Iluppanatham,Salem,Atur,11.4873,78.7467,593,30,55,419,35,43,11,F
636116,Thedavur,Salem,Salem,11.4873,78.7467,593,30,55,419,35,43,11,F
636116,Kavarpanai,Salem,Atur,11.4873,78.7467,593,30,55,419,35,43,11,F
636117,Panaimadal,Salem,Atur,11.7178,78.4766,593,30,55,419,35,43,11,F
636117,Kalleripatti,Salem,Atur,11.6777,78.4531,593,30,55,419,35,43,11,F
636117,Yethapur,Salem,Attur,11.6978,78.4648,593,30,55,419,35,43,11,F
636117,A.Komarapalayam,Salem,Attur,11.6978,78.4648,593,30,55,419,35,43,11,F
636117,Thandanur,Salem,Attur,11.6978,78.4648,593,30,55,419,35,43,11,F
636118,Ulipuram,Salem,Gangavalli,11.4698,78.4591,593,30,55,419,35,43,11,F
636119,Umayapuram,Salem,Atur,11.6741,78.2221,360,59,100,5,99,66,31,M
636119,Ariyampalayam,Salem,Atur,11.119,79.774,360,59,100,5,99,66,31,M
636119,Puthiragoundampalayam,Salem,Atur,11.119,79.774,360,59,100,5,99,66,31,M
636119,Veeragoundanur,Salem,Atur,11.119,79.774,360,59,100,5,99,66,31,M
636121,Manivilundan,Salem,Atur,11.6004,78.7169,360,59,100,5,99,66,31,M
636121,Sadasivapuram,Salem,Atur,11.5607,78.6779,360,59,100,5,99,66,31,M
636121,Kattukottai,Salem,Atur,11.5805,78.6974,360,59,100,5,99,66,31,M
636121,Vadachennimalai,Salem,Attur,11.5805,78.6974,360,59,100,5,99,66,31,M
636121,Valayamadevi,Salem,Atur,11.5805,78.6974,360,59,100,5,99,66,31,M
636121,Sarvoy,Salem,Atur,11.5805,78.6974,360,59,100,5,99,66,31,M
636121,Thenkumarai,Salem,Atur,11.5805,78.6974,360,59,100,5,99,66,31,M
636121,Sathapadi,Salem,Atur,11.5805,78.6974,593,30,55,419,35,43,11,F
636122,Kuppanur,Salem,Salem,11.7429,78.2847,593,30,55,419,35,43,11,F
636122,Chinnanur,Salem,Salem,11.6875,78.2262,593,30,55,419,35,43,11,F
636122,Pallipatti,Salem,Salem,11.6028,77.9343,593,30,55,419,35,43,11,F
636122,Valasaiyur,Salem,Salem,11.7044,78.2513,593,30,55,419,35,43,11,F
636122,Sukkampatti,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636122,Veeranam,Salem,Salem,11.5462,78.2023,593,30,55,419,35,43,11,F
636122,Achankuttapatti,Salem,Salem,11.5462,78.2023,593,30,55,419,35,43,11,F
636122,D.Perumapalayam,Salem,Salem,11.5462,78.2023,593,30,55,419,35,43,11,F
636122,Poovanur,Salem,Salem,11.5462,78.2023,593,30,55,419,35,43,11,F
636138,Kunnur,Salem,Atur,11.6741,78.2221,593,30,55,419,35,43,11,F
636138,Soolankurichi,Salem,Atur,10.5859,79.6244,593,30,55,419,35,43,11,F
636138,Karumanthurai,Salem,Salem,10.5859,79.6244,593,30,55,419,35,43,11,F
636138,Maniyaragundam,Salem,Salem,10.5859,79.6244,593,30,55,419,35,43,11,F
636138,Sittampatti,Salem,Salem,10.5859,79.6244,593,30,55,419,35,43,11,F
636138,Pagadupattu,Salem,Salem,10.5859,79.6244,360,59,100,5,99,66,31,M
636138,Kariyakoil,Salem,Salem,10.5859,79.6244,360,59,100,5,99,66,31,M
636138,Thekkampattu,Salem,Salem,10.5859,79.6244,360,59,100,5,99,66,31,M
636138,Koil Puthur,Salem,Atur,10.5859,79.6244,360,59,100,5,99,66,31,M
636139,Velampatti,Salem,Salem,11.7445,78.3244,360,59,100,5,99,66,31,M
636139,Anuppur,Salem,Salem,11.7239,78.3317,360,59,100,5,99,66,31,M
636139,Kolathukombai,Salem,Valapady,11.7342,78.328,360,59,100,5,99,66,31,M
636139,Kootathupatti,Salem,Salem,11.7342,78.328,360,59,100,5,99,66,31,M
636139,Nirmullikuttai,Salem,Valapady,11.7342,78.328,360,59,100,5,99,66,31,M
636140,Odayapatti,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636140,Kandashramam,Salem,Salem,10.7864,78.384,360,59,100,5,99,66,31,M
636141,Pungavadi,Salem,Atur,11.5303,78.6164,360,59,100,5,99,66,31,M
636141,Mulluvadi,Salem,Attur,11.5988,78.6092,360,59,100,5,99,66,31,M
636141,Manjini,Salem,Atur,11.5646,78.6128,360,59,100,5,99,66,31,M
636141,Ammampalayam,Salem,Atur,11.5646,78.6128,593,30,55,419,35,43,11,F
636141,Kallanatham,Salem,Atur,11.5646,78.6128,593,30,55,419,35,43,11,F
636141,Paithur,Salem,Atur,11.5646,78.6128,593,30,55,419,35,43,11,F
636141,Pudupet (Salem),Salem,Attur,11.5646,78.6128,593,30,55,419,35,43,11,F
636142,Moolakurichi,Salem,Attur,11.3052,78.5365,593,30,55,419,35,43,11,F
636201,Dasanaickenpatti,Salem,Salem,11.1597,78.1794,593,30,55,419,35,43,11,F
636201,Nilavarapatti,Salem,Salem,11.1597,78.1794,593,30,55,419,35,43,11,F
636201,Gajjalnaickenpatti,Salem,Salem,11.1597,78.1794,593,30,55,419,35,43,11,F
636201,Seelanaickenpatti,Salem,Salem,11.1597,78.1794,593,30,55,419,35,43,11,F
636201,Nalikalpatti,Salem,Salem,11.1597,78.1794,593,30,55,419,35,43,11,F
636202,Kamarajnagar,Salem,Salem,11.3314,78.0301,593,30,55,419,35,43,11,F
636203,Mullur,Salem,Salem,11.6741,78.2221,593,30,55,419,35,43,11,F
636203,E.Pethampatti,Salem,Salem,11.2644,78.4393,593,30,55,419,35,43,11,F
636203,Parapatti,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636203,Shevroy Mines,Salem,salem,11.2644,78.4393,360,59,100,5,99,66,31,M
636203,R.Komarapalayam,Salem,Salem,11.2644,78.4393,360,59,100,5,99,66,31,M
636203,Mookuthipalayam,Salem,Salem,11.2644,78.4393,360,59,100,5,99,66,31,M
636203,S.Attayampatti,Salem,Salem,11.2644,78.4393,360,59,100,5,99,66,31,M
636203,P.Mettur,Salem,Salem,11.2644,78.4393,360,59,100,5,99,66,31,M
636204,Tippampatti,Salem,Salem,11.568,78.2014,360,59,100,5,99,66,31,M
636204,Kuralnatham,Salem,Salem,10.7117,78.2181,360,59,100,5,99,66,31,M
