zip_code,place,county,community,latitude,longitude
604210,Kadali,Villupuram,Tindivanam,12.3062,79.3961
604301,Alankuppam,Villupuram,Tindivanam,12.1981,79.81
604302,Karnavur,Villupuram,Tindivanam,11.9734,79.2921
604303,Markanum,Villupuram,Tindivanam,12.1921,79.9419
604304,Perumbakkam,Villupuram,Tindivanam,12.0951,79.6577
604305,Nallathur,Villupuram,Tindvanam,12.3063,79.7409
604306,Vengandur,Villupuram,Tindivanam,12.2156,79.5529
604307,Endiyur,Villupuram,Tindivanam,12.2111,79.6941
605014,Kaluperumbakkam,Villupuram,Vanur,11.8768,79.8107
605101,Auroville,Villupuram,Vanur,12.0055,79.8089
605102,Pallithennal,Villupuram,Villupuram,11.9162,79.6853
605103,Poyyapakkam,Villupuram,Villupuram,11.9552,79.5297
605105,Mokshakulam,Villupuram,Villupuram,11.8703,79.5829
605106,Viranam,Villupuram,Villupuram,11.8442,79.6515
605107,Kumulam,Villupuram,Villupuram,11.9531,79.6224
605108,Kumarakuppam,Villupuram,Villupuram,11.9242,79.5789
605109,Vanur,Villupuram,Vanur,12.0279,79.7328
605110,Kilinjikuppam,Villupuram,Vanur,11.9036,79.7455
605111,Rayapudupakkam,Villupuram,Villupuram,12.0076,79.7878
605201,Konalur,Villupuram,Villupuram,12.1326,79.3764
605202,Porur,Villupuram,Villupuram,12.0486,79.3882
605203,Brahmadesam,Villupuram,Villupuram,12.1172,79.4799
605301,Kanai,Villupuram,Villupuram,11.9537,79.417
605302,Teli,Villupuram,Villupuram,11.9221,79.3986
605401,Maragadhapuram,Villupuram,Viluppuram,11.8541,79.3985
605402,Kakkanur,Villupuram,Villupuram,12.0298,79.3879
605501,Vakkur,Villupuram,Tindivanam,11.9818,79.5769
605502,Valudavur,Villupuram,Villupuram,12.3081,79.7056
605601,Ayyur Agaram,Villupuram,Villupuram,11.9765,79.5053
605602,Kilperumbakkam,Villupuram,Viluppuram,11.9359,79.5152
605651,Pidaripattu,Villupuram,Villupuram,12.1346,79.5016
605652,Vikravandi,Villupuram,Viluppuram,12.0369,79.546
605701,Kandachipuram,Villupuram,Tirukkoyilur,12.0359,79.2989
605751,Ariyur (Villupuram),Villupuram,Tirukkoyilur,11.8813,79.152
605752,Devanur,Villupuram,Tirukkoyilur,11.9915,79.2122
605754,Manalurpet,Villupuram,Tirukkoyilur,12.0079,79.0918
605755,Kadaganur,Villupuram,Tirukkoyilur,11.9834,79.2632
605756,Kottamarudur,Villupuram,Tirukkoyilur,11.9956,79.1951
605757,Tirukkoyilur Bazaar,Villupuram,Tirukkoyilur,11.9448,79.2086
605758,Virapandi,Villupuram,Tirukkoyilur,12.0477,79.2172
605759,Manampoondi,Villupuram,Tirukkoyilur,11.9448,79.2086
605766,Karadi,Villupuram,Tirukkoyilur,11.9599,79.1656
605801,Endal,Villupuram,Tirukkoyilur,11.9099,79.0177
605802,Elayanarkuppam,Villupuram,Tirukkoyilur,11.9811,79.0209
605803,T  . Pudupalayam,Villupuram,Tirukkoyilur,11.9488,79.0072
606102,Pandur,Villupuram,Ulundurpet,11.7314,79.286
606104,Mukhasaparur,Villupuram,Ulundurpettai,11.6046,79.2628
606107,Madiyanur,Villupuram,Ulundurpet,11.6758,79.3449
606115,Padur,Villupuram,Ulundurpet,11.7373,79.3389
606201,Vettiperumalagaram,Villupuram,Kallakurichi,11.5343,78.7851
606202,Kallakurichi H.O,Villupuram,Kallakurichi,11.6918,78.8923
606203,Virugavur,Villupuram,Kallakurichi,11.6866,79.0479
606204,Olagiyanallur,Villupuram,Kallakurichi,11.6204,78.9699
606205,Munivalai,Villupuram,Sankarapuram,11.8427,79.1071
606206,Vilakkur,Villupuram,Kallakurichi,11.7163,79.0806
606207,Manmalai,Villupuram,Kallakurichi,11.8263,78.8489
606208,Murarbad,Villupuram,Sankapuram,11.8257,78.9471
606209,Uppur,Villupuram,Kallakurichi,11.7268,78.6499
606213,Siruvangur,Villupuram,Kallakkurichi,11.7524,78.9779
606301,Pakkampadi,Villupuram,Kallakurichi,11.5542,78.8371
606305,Tiruppayar,Villupuram,Ulundurpet,11.6525,79.2045
606401,Arasampattu,Villupuram,Sankarapuram,11.9734,79.2921
606402,Rangappanur,Villupuram,Sankarapuram,11.967,78.8843
607101,Somasipalayam,Villupuram,Panruti,11.9033,79.1522
607107,Semmar,Villupuram,Ulundurpet,11.8814,79.4075
607201,Periyakurukkai,Villupuram,Ulundurpet,11.8167,79.2088
607202,Elavanasur,Villupuram,Ulundurpettai,11.7083,79.2291
607203,Gramam,Villupuram,Tirukkoyilur,11.8497,79.4032
607204,Sendamangalam,Villupuram,Ulundurpet,11.7431,79.379
607209,Manakuppam,Villupuram,Tirukkoyilur,11.8556,79.3224
607805,Odappankuppam,Villupuram,Panruti,11.6693,79.4241
621110,Veppadi,Salem,Gangavalli,11.3824,78.6454
636001,Devendrapuram,Salem,Salem,11.6741,78.2221
636002,Shevapet,Salem,Salem,11.3712,78.0893
636003,Ammapettai Salem,Salem,Salem,11.6583,78.1834
636004,Alagapuram,Salem,Salem,11.6755,78.1395
636005,Suramangalam H.O,Salem,Salem,11.3712,78.0893
636006,Karungalpatti,Salem,Salem,11.6741,78.2221
636007,Peramanur,Salem,Salem,11.6741,78.2221
636008,Parapatti Mannarpalayam,Salem,Salem,11.3712,78.0893
636009,Swaminathapuram,Salem,Salem,11.6741,78.2221
636010,Maniyanur,Salem,Salem,11.6336,78.1387
636011,Govt. College Of Engg,Salem,Salem,11.7527,78.2899
636012,Karuppur,Salem,Salem,11.717,78.0924
636013,Karukkalvadi,Salem,Salem,11.6714,78.0126
636014,Tadampatti,Salem,Salem,11.6741,78.2221
636015,Dadubaikuttai,Salem,Salem,11.7527,78.2899
636016,Fairlands,Salem,Salem,11.7527,78.2899
636017,Allikuttai,Salem,Salem,11.7527,78.2899
636030,Maramangalathupatti,Salem,Salem,11.5732,78.1955
636101,Sitheri,Salem,Atur,11.6741,78.2221
636102,Vinayagapuram,Salem,Attur,11.6741,78.2221
636103,Kullampatti,Salem,Salem,11.6922,78.26
636104,Ramanathapuram,Salem,Gangavalli,11.514,78.5846
636105,Mayambadi,Salem,Gangavalli,11.3704,78.5717
636106,Minnampalli,Salem,Salem,11.6758,78.2676
636107,Gopalapuram,Salem,Atur,11.573,78.4609
636108,Narasingapuram (Salem),Salem,Attur,11.6038,78.5778
636109,Dalavaipatti,Salem,Atur,11.6614,78.0834
636110,Manmalai,Salem,Gangavalli,11.3732,78.5235
636111,Muthampatti,Salem,Valapady,11.6741,78.2221
636112,Varagur,Salem,Atur,11.6325,78.7691
636113,Koneripatti,Salem,Attur,11.6741,78.2221
636114,Mannur,Salem,Atur,11.725,78.5302
636115,Singipuram,Salem,Valapady,11.6252,78.4067
636116,Vellaiyur,Salem,Atur,11.4807,78.7762
636117,Panaimadal,Salem,Atur,11.7178,78.4766
636118,Ulipuram,Salem,Gangavalli,11.4698,78.4591
636119,Umayapuram,Salem,Atur,11.6741,78.2221
636121,Manivilundan,Salem,Atur,11.6004,78.7169
636122,Kuppanur,Salem,Salem,11.7429,78.2847
636138,Kunnur,Salem,Atur,11.6741,78.2221
636139,Velampatti,Salem,Salem,11.7445,78.3244
636140,Odayapatti,Salem,Salem,11.6741,78.2221
636141,Pungavadi,Salem,Atur,11.5303,78.6164
636142,Moolakurichi,Salem,Attur,11.3052,78.5365
636201,Dasanaickenpatti,Salem,Salem,11.1597,78.1794
636202,Kamarajnagar,Salem,Salem,11.3314,78.0301
636203,Mullur,Salem,Salem,11.6741,78.2221
636204,Tippampatti,Salem,Salem,11.568,78.2014
636302,Dalavaipatti,Salem,Salem,11.6614,78.0834
636303,Kolathur (Salem)S.O,Salem,Mettur,11.8787,77.7654
636304,Pakalpatti,Salem,Omalur,11.7021,78.057
636305,Kongupatti,Salem,Omalur,11.8593,78.0217
636306,Dasavilakku,Salem,Edappadi,11.6533,77.9079
636307,Andipatti,Salem,Salem,11.6741,78.2221
636308,Ariyanur,Salem,Salem,11.5907,78.0832
636309,Kamalapuram (Salem),Salem,Omalur,11.768,78.0599
636351,Jodukuli,Salem,Salem,11.9034,78.0525
636354,Danishpet,Salem,Omalur,11.8618,78.1282
636401,Metturdam South,Salem,Mettur,11.8219,77.8601
636402,Metturdam RS,Salem,Mettur,11.8219,77.8601
636403,Karumalaikudal,Salem,Mettur,11.8219,77.8601
636404,Gonur,Salem,Mettur,11.8219,77.8601
636406,Mettur Thermal Project,Salem,Mettur,11.8219,77.8601
636451,Bukkampatti,Salem,Mettur,11.8375,77.9737
636452,Mulakadu,Salem,Mettur,11.6741,78.2221
636453,Pottaneri,Salem,Mettur,11.6888,78.0014
636454,Kanakkampatti,Salem,Mettur,11.6741,78.2221
636455,Omalur,Salem,Omalur,11.741,78.0456
636456,Salem Camp,Salem,Mettur,11.4168,78.021
636457,Vanavasi,Salem,Mettur,11.75,77.8801
636458,Nariyanur,Salem,Mettur,11.8082,77.9041
636501,Selavadai,Salem,Mettur,11.6997,77.9195
636502,Arurpatti,Salem,Omalur,11.7115,77.9456
636503,Mallikuttai,Salem,Omalur,11.6741,78.2221
636601,Puthur,Salem,Yercaud,11.6741,78.2221
636602,Asambur,Salem,Yercaud,11.8053,78.2224
636906,Ammapalayam,Salem,Atur,11.8607,78.5232
637101,Vellarivalli,Salem,Idappadi,11.6003,77.7927
637102,Konasamudram,Salem,Idappadi,11.6741,78.2221
637103,Irugalur,Salem,Sankari,11.5042,77.961
637104,Kaveripatti,Salem,Sankari,11.6741,78.2221
637105,Dadapuram,Salem,Idappadi,11.6216,77.8793
637107,Nedunkulam,Salem,Idappadi,11.6741,78.2221
637301,Manjakkalpatti,Salem,Sankari,11.5056,77.8645
637303,Veerachipalayam,Salem,Sankari,11.4504,77.9709
637304,Morur,Salem,Sankari,11.9502,78.2065
637407,Pudupatti (Salem),Salem,Rasipuram,11.7236,77.9337
637410,Marapparai,Salem,Tiruchengodu,11.6741,78.2221
637501,Mangalam,Salem,Salem,11.8786,78.2329
637502,Elampillai,Salem,Salem,11.6066,78.0068
637504,Rakkipatti,Salem,Salem,11.6741,78.2221
621215,Seventhipatti,Namakkal,Namakkal,10.8096,78.3968
636301,Attanur,Namakkal,Rasipuram,11.5006,78.1356
637001,Namakkal H.O,Namakkal,Namakkal,11.1561,78.1905
637002,Ganesapuram,Namakkal,Namakkal,11.3163,78.1361
637003,Eranapuram,Namakkal,Namakkal,11.2451,78.0966
637013,Erampatti,Namakkal,Namakkal,11.3163,78.1361
637014,Reddipudur,Namakkal,Namakkal,11.3442,78.1602
637015,Mohanur North,Namakkal,Namakkal,11.078,78.1355
637017,Palapatti,Namakkal,Namakkal,11.3163,78.1361
637018,Elur,Namakkal,Namakkal,11.3506,78.109
637019,Minnampalli,Namakkal,Namakkal,11.3133,78.1849
637020,Arur,Namakkal,Namakkal,11.0968,78.211
637021,Devarayapuram,Namakkal,Namakkal,11.1542,78.3132
637201,Maniyanur,Namakkal,Paramathi Velur,11.2877,77.9486
637202,Konnaiyar,Namakkal,Tiruchengodu,11.3991,78.0267
637203,Ramadevam,Namakkal,Paramathivelur,11.2443,77.9955
637204,Irukkur,Namakkal,Paramthi Velur,11.1403,77.9709
637205,Vattur,Namakkal,Tiruchengodu,11.4086,77.9595
637206,Pillur,Namakkal,Tiruchengode,11.199,78.0218
637207,Konur,Namakkal,Namakkal,11.1746,78.0742
637208,Vengarai,Namakkal,Paramathi-Velur,11.3163,78.1361
637209,Kumarapalayam,Namakkal,Tiruchengodu,11.4449,77.711
637210,Molasi,Namakkal,Tiruchengodu,11.2577,77.8552
637211,Tiruchengodu H.O,Namakkal,Tiruchengodu,11.3305,77.9535
637212,Akkalampatti,Namakkal,Namakkal,11.3153,78.072
637213,Kothamangalam,Namakkal,Paramathi-Velur,11.3163,78.1361
637214,Andipalayam,Namakkal,Tiruchengodu,11.3163,78.1361
637215,Kuchi Palayam,Namakkal,Tiruchengode,11.3305,77.9535
637302,Karumapuram,Namakkal,Sankari,11.4522,77.9365
637401,Kunavelampatti,Namakkal,Rasipuram,11.4488,78.1413
637402,Belukurichi,Namakkal,Namakkal,11.3863,78.254
637403,Pillanallur,Namakkal,Rasipuram,11.4322,78.1334
637404,Kalappanaickenpatti,Namakkal,Namakkal,11.3997,78.1368
637405,Visanam,Namakkal,Namakkal,11.2438,78.1956
637406,Sirapalli,Namakkal,Rasipuram,11.3393,78.1381
637408,Rasipuram,Namakkal,Rasipuram,11.4601,78.1863
637409,Sendamangalam,Namakkal,Namakkal,11.2811,78.2342
637411,Navakkadu,Namakkal,Namakkal,11.3846,78.341
637412,Singalandapuram,Namakkal,Rasipuram,11.4166,78.2224
637503,Akkaraipatti,Namakkal,Rasipuram,11.3163,78.1361
637505,Kalkattanur,Namakkal,Rasipuram,11.487,78.0688
638006,Pallipalayam,Namakkal,Namakkal,11.3652,77.7623
638007,Pappampalayam,Namakkal,Erode,11.313,77.7859
638008,Kadachanallur,Namakkal,Tiruchengodu,11.3998,77.7596
638181,Pothanur,Namakkal,Paramathi-Velur,11.1779,77.6708
638182,Velur (Namakkal),Namakkal,Paramathi-Velur,11.1083,78.0011
638183,Komarapalayam,Namakkal,Tiruchengodu,11.4449,77.711
638001,Erode Fort,Erode,Erode,11.3377,77.7845
638002,Lakkapuram,Erode,Erode,11.305,77.7554
638003,Karungalpalayam,Erode,Erode,11.3377,77.7845
638004,Veerappanchatram,Erode,Erode,11.3377,77.7845
638005,Ramanathapuram Pudur,Erode,Erode,11.5152,77.4143
638009,Surampatti,Erode,Erode,11.3273,77.7112
638010,SPB Colony,Erode,Erode,11.3062,77.7207
638011,Erode Collectorate,Erode,Erode,11.3062,77.7207
638012,Thindal,Erode,Erode,11.3062,77.7207
638051,Basuvapatti,Erode,Erode,11.3973,77.6585
638052,Perundurai,Erode,Erode,11.2756,77.5879
638053,Perundurai Sanitorium,Erode,Perundurai,11.2882,77.6842
638054,Siruvalur,Erode,Erode,11.3635,77.46
638055,Tingalur,Erode,Erode,11.318,77.4889
638056,Nadupatti,Erode,Erode,11.5152,77.4143
638057,Sullipalayam,Erode,Erode,11.3429,77.5372
638060,Thoppupalayam,Erode,Perundurai,11.3062,77.7207
638101,Vadugapatti,Erode,Erode,11.1518,77.7375
638102,Chittode,Erode,Erode,11.3946,77.6588
638103,Athiyur,Erode,Erode,11.5152,77.4143
638104,Swaminathapuram,Erode,Erode,11.5152,77.4143
638105,Mangalapatti,Erode,Erode,11.5152,77.4143
638106,Vadugapatti,Erode,Dharapuram,11.1518,77.7375
638107,Nasiyanur,Erode,Erode,11.3381,77.6408
638108,Komarapalayam,Erode,Kangayam,11.5152,77.4143
638109,Sivagiri (Erode),Erode,Erode,11.1203,77.7881
638110,Kaliappampalayam,Erode,Perundurai,11.131,77.814
638111,Mettupalayam,Erode,Kangeyam,11.5152,77.4143
638112,Pungambadi,Erode,Erode,11.27,77.6509
638115,Avalpundurai,Erode,Erode,11.231,77.7182
638116,Kanjikovil,Erode,Perundurai,11.131,77.814
638151,Salaipudur,Erode,Erode,11.0591,77.8874
638152,Unjalur,Erode,Erode,11.1278,77.8696
638153,Muthayeepalayam,Erode,Erode,11.3605,77.9402
638154,Kolanalli,Erode,Erode,11.1753,77.8524
638301,Kalingarayanpalayam Pudur,Erode,Bhavani,11.5322,77.6114
638311,Kesarimangalam,Erode,Erode,11.5423,77.7247
638312,Jambai,Erode,Bhavani,11.4678,77.6434
638313,Mevani,Erode,Erode,11.4996,77.5307
638314,Kurichi,Erode,Erode,11.5152,77.4143
638315,Mettupalayam,Erode,Bhavani,11.5152,77.4143
638316,Elavamalai,Erode,Erode,11.5322,77.6114
638401,Germalam,Erode,Sathyamangalam,11.6125,77.2975
638402,Periyur,Erode,Sathyamangalam,11.5152,77.4143
638451,Kothamangalam,Erode,Sathy,11.4902,77.1269
638452,Gobichettipalayam H.O,Erode,Erode,11.3627,77.3662
638453,Alukuli,Erode,Erode,11.4062,77.4018
638454,Gudakkarai,Erode,Erode,11.3902,77.2598
638455,Kavindapadi,Erode,Erode,11.4279,77.5601
638456,Kolappalur (Erode),Erode,Gobichettipalayam,11.3791,77.4293
638457,Kurumandur,Erode,Erode,11.4204,77.3482
638458,Koshanam,Erode,Erode,11.3701,77.3523
638459,Nallur,Erode,Sathy,11.5152,77.4143
638460,Punjaithamaraikulam,Erode,Sathyamangalam,11.6425,77.0264
638461,Talavadi,Erode,Sathyamangalam,11.778,77.0055
638462,Irugalur,Erode,Erode,11.3697,77.2733
638476,Gobichettipalayam South,Erode,Gobichettipalayam,11.4225,77.3455
638501,Anthiyur,Erode,Erode,11.5751,77.5904
638502,Nagalur,Erode,Erode,11.5597,77.5504
638503,Karalayam,Erode,Sathyamangalam,11.6515,77.2536
638504,Chennampatti,Erode,Erode,11.7011,77.6785
638505,Kallipatti,Erode,Gobichettipalayam,11.5152,77.4143
638506,Nanjai Puliampatti,Erode,Erode,11.4955,77.4113
638656,Hanumanthapuram,Erode,Dharapuram,11.5152,77.4143
638657,Nanjundapuram,Erode,Dharapuram,11.1578,77.5188
638660,Nelali,Erode,Dharaupram,11.5152,77.4143
638661,Karaiyur,Erode,Dharapuram,11.5152,77.4143
638672,Dalavoipattinam,Erode,Dharapuram,10.7581,77.7443
638673,Kolinjivadi,Erode,Dharapuram,11.5152,77.4143
638701,Kangayam,Erode,Kangayam,11.5152,77.4143
638702,Bellampatti,Erode,Dharapuram,11.5152,77.4143
638703,Mudalipalayam,Erode,Kangayam,11.0875,77.7807
638706,Nallimadam,Erode,Dharapuram,11.5152,77.4143
638751,Uttukuli,Erode,Perundurai,11.5152,77.4143
638752,Morattupalayam,Erode,Erode,11.1689,77.4543
638812,Virumandampalayam,Erode,Perundurai,11.2707,77.6523
639201,Velampundi,Erode,Dharapuram,11.5152,77.4143
639202,Erachapadi,Erode,Dharapuram,10.8913,77.8343
641605,Ganapathipalayam,Erode,Kangayam,11.0153,77.3582
641607,Sarkarperiapalayam,Erode,Perundurai,11.1172,77.3726
642206,Pottikkampalayam,Erode,Dharapuram,10.7261,77.3177
643001,St Marys Hill,Nilgiris,Udhagamandalam,11.4167,76.6863
643002,Stone House Hill,Nilgiris,Udhagamandalam,11.4624,76.7769
643003,Manihatti,Nilgiris,Udhagamandalam,11.3319,76.663
643004,Fernhill,Nilgiris,Udhagamandalam,11.3954,76.6867
643005,Sholur,Nilgiris,Udhagamandalam,11.483,76.6666
643006,Finger Post,Nilgiris,Udhagamandalam,11.4167,76.6863
643007,Dhavani,Nilgiris,Udhagamandalam,11.4167,76.6863
643101,Coonoor H.O,Nilgiris,Coonoor,10.4856,77.0925
643102,Vannarpet,Nilgiris,Coonoor,11.4559,76.6419
643103,Yedappalli,Nilgiris,Coonoor,11.3791,76.812
643105,Ottupattarai,Nilgiris,Coonoor,10.4856,77.0925
643201,Aravenu,Nilgiris,Kotagiri,11.4695,76.5523
643202,Aruvankadu,Nilgiris,Coonoor,11.3632,76.7579
643203,Balacola,Nilgiris,Kundah,11.4695,76.5523
643204,Chamraj Estate,Nilgiris,Coonoor,11.4695,76.5523
643205,Cherambadi,Nilgiris,Gudalur,11.5129,76.2781
643206,Anikorai,Nilgiris,Udhagamandalam,11.4585,76.7327
643207,Devarshola,Nilgiris,Gudalur,11.5437,76.4404
643209,Bickatti,Nilgiris,Kundah,11.4695,76.5523
643211,Kargudi,Nilgiris,Gudalur,11.4559,76.6419
643212,Devala,Nilgiris,Gudalur,11.4731,76.3794
643213,Katary,Nilgiris,Coonoor,11.4146,76.8562
643214,T.Manihatti,Nilgiris,Kotagiri,11.4146,76.8562
643215,Ketti,Nilgiris,Coonoor,11.4,76.7
643216,Kil Kotagiri,Nilgiris,Kotagiri,11.4516,76.9297
643217,Kodanad,Nilgiris,Kotagiri,11.516,76.9055
643218,Kullakamby,Nilgiris,Coonoor,11.2864,76.7418
643219,Manjoor,Nilgiris,Kundah,11.2711,76.6429
643220,Cherangode,Nilgiris,Pandalur,11.5338,76.5361
643221,Melur Nilgiris,Nilgiris,Coonoor,11.5338,76.5361
643223,Masinagudi,Nilgiris,Udagamandalam,11.5682,76.6471
643224,Naduvattam,Nilgiris,Udhagamandalam,11.4808,76.5437
643225,Nellakotta,Nilgiris,Pandalur,11.5524,76.4176
643226,Glenvans,Nilgiris,Gudalur,11.5338,76.5361
643228,Yellamalai,Nilgiris,Gudalur,11.5338,76.5361
643231,Wellington,Nilgiris,Coonoor,11.3655,76.7844
643233,Pandalur,Nilgiris,Pandalur,11.4908,76.3392
643236,Kengarai,Nilgiris,Kotagiri,11.4144,76.9277
643237,Sandynallah,Nilgiris,Udhagamandalam,11.4236,76.6838
643238,Pilloormattam,Nilgiris,Kotagiri,11.4236,76.6838
643239,Konnachal,Nilgiris,Pandalur,11.4236,76.6838
643240,Pattavayal,Nilgiris,Gudalur,11.5659,76.3708
643241,Kunnalady,Nilgiris,Gudalur,11.4344,76.6831
643242,Kunjapanai,Nilgiris,Kotagiri,11.3598,76.9337
643243,Yellanhalli,Nilgiris,Udhagamandalam,11.3776,76.7446
643253,Kolapalli,Nilgiris,Gudalur,11.4412,76.7277
624001,Dindigul H.O,Dindigul,Dindigul,10.3315,78.1048
624002,Pallapatti,Dindigul,Dindigul,10.2082,78.2556
624003,Sirumalai,Dindigul,Dindigul,10.3898,77.82
624004,Dindigul Collectorate,Dindigul,Dindigul,10.3315,78.1048
624005,Padiyur,Dindigul,Dindigul,10.4234,78.0254
624101,Melpallam,Dindigul,Kodaikanal,10.336,77.564
624103,Polur,Dindigul,Kodaikanal,10.2106,77.3212
624201,Kalladipatti,Dindigul,Nilakottai,10.2082,78.2556
624202,Poosaripatti,Dindigul,Kodaikanal,10.3758,77.8911
624204,Nellur,Dindigul,Dindigul,10.3898,77.82
624206,Ammapatti,Dindigul,Dindigul,10.618,77.6839
624208,Nilakottai H.O,Dindigul,Dindigul,10.5463,77.7496
624210,Pannaikadu,Dindigul,Dindigul,10.2793,77.6285
624211,Pattiveeranpatti,Dindigul,Dindigul,10.2123,77.7609
624212,Nallurkadu,Dindigul,Kodaikanal,10.3418,77.7016
624215,Silukkuvarpatti,Dindigul,Dindigul,10.3898,77.82
624216,Kamanur,Dindigul,Dindigul,10.2901,77.6772
624219,Ramarajapuram,Dindigul,Dindigul,10.2722,78.1358
624220,Sandaiyur,Dindigul,Dindigul,10.0941,77.7406
624301,Chinnalapatti,Dindigul,Dindigul,10.2848,77.9233
624302,Ambathurai,Dindigul,Dindigul,10.2771,77.9195
624303,Kalikkampatti,Dindigul,Dindigul,10.3046,77.9252
624304,Sanarpatti,Dindigul,Dindigul,10.6015,77.9326
624306,Madur,Dindigul,Dindigul,10.3594,78.077
624307,Narasingapuram,Dindigul,Dindigul,10.3075,77.9702
624308,Vembarpatti,Dindigul,Dindigul,10.2505,78.1202
624401,Naduvanur,Dindigul,Natham,10.2504,78.2791
624402,Sirugudi,Dindigul,Dindigul,10.2633,78.3061
624403,Kottaipatti,Dindigul,Natham,10.1533,77.7315
624601,Palani Bazaar,Dindigul,Palani,10.4656,77.7684
624610,Balasamudram (Dindigul),Dindigul,,10.419,77.4992
624612,Sakkampatti,Dindigul,Oddanchatram,10.3898,77.82
624613,Ayakudi,Dindigul,Dindigul,10.4499,77.552
624614,Periyakottai,Dindigul,Dindigul,10.3772,78.0486
624615,Perumalpudur,Dindigul,Palani,10.3898,77.82
624616,Mettupatti,Dindigul,Dindigul,10.3898,77.82
624617,Puliampatti,Dindigul,Dindigul,10.3898,77.82
624618,Kovilammapatti,Dindigul,Dindigul,10.5642,77.4643
624619,Veriyappur,Dindigul,Dindigul,10.5243,77.793
624620,Servaikaranpatti,Dindigul,Dindigul,10.3898,77.82
624621,Pappampatti,Dindigul,Dindigul,10.4446,77.4048
624622,Sriramapuram,Dindigul,Dindigul,10.5272,77.9818
624701,Attur,Dindigul,Dindigul,10.2876,77.852
624702,Eriyodu,Dindigul,Vedasandur,10.5172,78.0627
624703,Ramagiri,Dindigul,Vedasandur,10.657,78.1212
624704,Jogipatti,Dindigul,Dindigul,10.5618,77.8342
624705,Kannivadi,Dindigul,Dindigul,10.3794,77.8303
624706,Usilampatti,Dindigul,Dindigul,10.5723,78.0313
624707,Paraipatti,Dindigul,Dindigul,10.3898,77.82
624708,Palayankottai,Dindigul,Dindigul,10.3898,77.82
624709,Kallipatti,Dindigul,Dindigul,10.3898,77.82
624710,Kalanampatti,Dindigul,Dindigul,10.4541,77.8496
624711,Kalvarpatti,Dindigul,Vedasandur,10.625,77.9375
624712,Markkampatti,Dindigul,Dindigul,10.3391,78.1352
624801,Puthur,Dindigul,Dindigul,10.3898,77.82
624802,Mottanampatti,Dindigul,Vedasandur,10.3275,77.9654
639203,Soolapuram,Dindigul,Vedasandur,10.6802,77.9845
642113,Saminathapuram,Dindigul,Palani,11.0299,76.9632
621301,Varavanai,Karur,Kulittalai,10.7478,78.2252
621306,Padiripatti,Karur,Kadavur,10.6197,78.4263
621311,Kadavur,Karur,Kulithalai,10.5932,78.1907
621313,Kalladai,Karur,Kulittalai,10.7272,78.4634
621315,Servaikaranpatti,Karur,Kulithalai,10.843,78.1331
639001,Ramakrishnapuram,Karur,Karur,10.843,78.1331
639002,Viswanathapuri,Karur,Aravakurichi,10.9455,78.0157
639003,Kakkavadi,Karur,Karur,10.8882,78.0366
639004,Nerur,Karur,Karur,10.9968,78.1496
639005,Manavadi,Karur,Karur,10.8838,78.1043
639006,Manmangalam,Karur,Karur,11.0261,78.0638
639007,Emur,Karur,Karur,10.9112,78.1091
639008,Athur,Karur,Karur,10.843,78.1331
639102,Tirukkampuliyur,Karur,Krishnarayapuram,10.964,78.0593
639104,Manathattai,Karur,Kulittalai,10.9482,78.3769
639105,Karuveppanaikenpettai,Karur,Kulithalai,11.2308,78.6419
639107,Ganesapuram,Karur,Kulithalai,10.843,78.1331
639108,Manavasi,Karur,Kulittalai,10.9323,78.2218
639109,Nagampalli,Karur,Karur,10.833,77.9314
639110,Poyyamani,Karur,Kulittalai,10.8792,78.5037
639111,Kuppam,Karur,Aravakurichi,11.0129,77.9248
639113,Nanniyur,Karur,Karur,11.0742,78.0852
639114,Uppidamangalam,Karur,Karur,10.9034,78.1575
639116,Vangal,Karur,Karur,11.0436,78.124
639117,Semangi,Karur,Karur,11.0641,77.96
639118,Velliyanai,Karur,Karur,10.8454,78.1204
639119,Vayalur,Karur,Krishnarayapuram,10.8717,78.3448
639120,Sivayam,Karur,Krishnarayapuram,10.8642,78.4026
639136,Punnam,Karur,Karur,11.0137,77.9799
639205,Kottapatti,Karur,Aravakurichi,10.843,78.1331
639206,Tennilai,Karur,Aravakurichi,10.8608,77.8631
639207,Alamarathupatti,Karur,Aravakurichi,10.843,78.1331
612905,Ulkottai,Tiruchirappalli,Udayarpalayam,11.1759,79.3924
620001,Tiruchirappalli Cantonment,Tiruchirappalli,Tiruchirappalli,10.8566,78.5278
620002,Tiruchirappalli Townhall,Tiruchirappalli,Tiruchirappalli,10.8566,78.5278
620003,Woriur Bazaar,Tiruchirappalli,Tiruchirappalli,10.8566,78.5278
620004,Golden Rock,Tiruchirappalli,Tiruchirappalli,10.7823,78.7245
620005,Tiruvalarsolai,Tiruchirappalli,Srirangam,10.849,78.7428
620006,Melur,Tiruchirappalli,Srirangam,10.8711,78.665
620007,Gundur,Tiruchirappalli,Tiruchirappalli,10.7339,78.7184
620008,Palakkarai,Tiruchirappalli,Tiruchirappalli,10.8889,78.5704
620009,Paganur,Tiruchirappalli,Tiruchirappalli,10.7342,78.603
620010,Ariyamangalam,Tiruchirappalli,Tiruchirappalli,10.8209,78.7285
620011,Melakalkandarkottai,Tiruchirappalli,Tiruchirappalli,10.7498,78.7763
